0.543316,-0.319939,0.487870,-0.027015,0.658267,0.520287
0.474262,0.051283,0.770163,0.771498,0.724828,0.171568
0.619504,0.084159,0.684768,0.641745,0.323950,0.349023
-0.021602,0.189659,0.590612,0.118111,0.842671,0.050268
0.154701,0.309761,0.548742,0.099198,0.344852,0.973172
0.556031,0.227767,0.568207,1.027444,1.100712,0.685087
